fotmob_id,nom_fotmob,ea_id,nom_ea,equipe_ea,championnat,naissance,age,poste,note,taille_cm,poids_kg,pied_fort,mauvais_pied,gestes,acceleration,vitesse_pointe,agilite,equilibre,reactions,endurance,force,detente,agressivite,note_physique
1199243,Nikolas Sattlberger,270995,Nikolas Sattlberger,KRC Genk,1A Pro League,2004-01-18,22,CDM,70,191,73,Right,3,2,57,50,62,56,60,66,76,72,66,71
1428420,Emmanuel Biumla,275878,Emmanuel Biumla,Angers SCO,Ligue 1 McDonald's,2005-05-08,21,CB,70,185,75,Right,3,2,54,68,53,51,68,67,75,72,62,70
708457,Léo Pétrot,248559,Léo Pétrot,Elche CF,LALIGA EA SPORTS,1997-04-15,29,LB,70,188,81,Left,2,2,64,66,61,55,67,79,81,79,67,78
1580952,Vitor Reis,76624,Vitor Reis,Girona FC,LALIGA EA SPORTS,2006-01-12,20,CB,70,186,77,Right,3,2,64,65,61,56,69,62,71,74,67,68
543306,Federico Bonazzoli,223137,Federico Bonazzoli,Cremonese,Serie A Enilive,1997-05-21,29,ST,70,185,79,Left,3,3,68,63,70,56,68,62,69,73,43,62
914399,Liam Kitching,246873,Liam Kitching,Coventry City,EFL Championship,1999-09-25,26,CB,70,191,80,Left,3,2,61,65,46,44,64,68,83,79,82,79
1177312,Sékou Mara,257612,Sékou Mara,AJ Auxerre,Ligue 1 McDonald's,2002-07-30,23,ST,70,183,74,Right,3,3,77,75,67,58,66,65,73,85,49,67
1192386,Henrique Araújo,266905,Henrique Araújo,SL Benfica,Liga Portugal,2002-01-19,24,ST,70,182,78,Right,2,3,72,68,50,67,71,67,75,79,61,70
1664722,Jaydee Canvot,74133,Jaydee Canvot,Crystal Palace,Premier League,2006-07-29,19,CB,70,188,79,Right,3,2,64,75,47,48,62,69,76,77,70,73
1531887,Pau Navarro,278659,Pau Navarro,Villarreal CF,LALIGA EA SPORTS,2005-04-25,21,CB,70,185,72,Right,3,2,59,58,63,59,69,64,59,70,68,63
1536436,Konstantinos Karetsas,70497,Konstantinos Karetsas,KRC Genk,1A Pro League,2007-11-19,18,CAM,70,171,62,Left,4,3,85,64,88,89,52,59,48,51,24,46
1288146,Stepán Chaloupek,73456,Štěpán Chaloupek,Slavia Praha,Česká Liga,2003-03-01,23,CB,70,188,68,Right,3,2,65,73,51,55,66,65,81,83,75,76
1367614,Nelson Weiper,268259,Nelson Weiper,1. FSV Mainz 05,Bundesliga,2005-03-17,21,ST,70,192,83,Right,3,3,64,84,61,56,68,65,78,81,66,73
1516203,Newerton,277194,Newerton,Shakhtar Donetsk,Ukrayina Liha,2005-06-03,21,LW,70,167,60,Right,3,4,85,82,87,92,65,65,44,52,31,47
749564,Fraser Hornby,242965,Fraser Hornby,SV Darmstadt 98,Bundesliga 2,1999-09-13,26,ST,70,195,85,Right,2,2,54,75,41,34,62,61,88,86,65,77
1185260,Jamil Siebert,259299,Jamil Siebert,Lecce,Serie A Enilive,2002-04-02,24,CB,70,193,86,Right,3,2,69,72,51,51,65,72,88,75,74,81
172034,Brede Mathias Moe,212938,Brede Mathias Moe,FK Bodø/Glimt,Eliteserien,1991-12-15,34,CB,70,184,80,Right,3,2,53,52,49,65,70,75,82,75,69,77
797896,Guilherme Schettine,236555,Guilherme Schettine,Moreirense FC,Liga Portugal,1995-10-10,30,ST,70,180,82,Right,3,3,62,63,67,65,69,66,69,75,57,66
1131220,Janis Antiste,255839,Janis Antiste,SK Rapid,Ö. Bundesliga,2002-08-18,23,ST,70,183,75,Right,3,4,81,73,81,56,63,67,71,80,34,63
1107951,Cenk Özkacar,258396,Cenk Özkacar,1. FC Köln,Bundesliga,2000-10-06,25,CB,70,190,85,Left,3,2,55,59,61,55,66,68,78,78,70,74
794619,Hasan Kurucay,225487,Hasan Kuruçay,FC Schalke 04,Bundesliga 2,1997-08-31,28,CB,70,188,87,Right,3,2,61,67,57,56,64,76,83,79,77,80
1039217,Shinta Appelkamp,252903,Shinta Appelkamp,Düsseldorf,Bundesliga 2,2000-11-01,25,CAM,70,175,70,Right,3,3,79,50,90,85,66,70,39,46,36,47
1199391,Rav van den Berg,259442,Rav van den Berg,1. FC Köln,Bundesliga,2004-07-07,21,CB,70,190,73,Right,3,2,67,64,53,53,70,68,76,77,61,71
1138725,Noel Futkeu,276660,Noel Futkeu,Fürth,Bundesliga 2,2002-12-06,23,ST,70,183,76,Right,3,3,65,76,73,61,66,76,72,75,42,67
1313884,Rafa Marin,277244,Rafa Marín,Villarreal CF,LALIGA EA SPORTS,2002-05-19,24,CB,70,191,78,Right,3,2,66,67,65,62,66,64,69,76,68,68
1324045,Juan Gutiérrez,277519,Juan Gutiérrez,CD Mirandés,LALIGA HYPERMOTION,2000-01-28,26,CB,70,188,82,Right,3,2,72,72,55,54,60,76,83,82,73,79
1276626,Samson Baidoo,270997,Samson Baidoo,RC Lens,Ligue 1 McDonald's,2004-03-31,22,CB,70,187,86,Right,3,2,72,69,54,56,62,58,81,82,71,73
491148,Anthony Carter,271522,Anthony Carter,Santa Clara,Liga Portugal,1994-08-31,31,ST,70,192,86,Right,3,2,64,66,61,61,71,66,83,84,69,76
1363536,Damion Downs,274944,Damion Downs,Southampton,EFL Championship,2004-07-06,21,ST,70,192,80,Right,3,2,67,74,55,50,69,71,75,80,43,68
667962,Rodrigo Pinho,229683,Rodrigo Pinho,Estrela Amadora,Liga Portugal,1991-05-30,35,ST,70,185,80,Left,3,3,62,54,65,59,67,68,67,69,36,61
1523208,Sadibou Sané,278065,Sadibou Sané,FC Metz,Ligue 1 McDonald's,2004-06-10,22,CB,70,182,77,Right,3,2,63,69,45,60,64,66,77,77,67,72
1435397,Chibuike Nwaiwu,74981,Chibuike Nwaiwu,Wolfsberger AC,Ö. Bundesliga,2003-07-23,22,CB,70,193,84,Right,3,2,66,58,58,42,62,68,82,84,68,76
848600,Abdulelah Al Amri,241197,Abdulelah Al Amri,Al Nassr,ROSHN Saudi League,1997-01-15,29,CB,70,184,75,Right,2,2,63,73,55,51,65,76,80,93,85,81
979963,Xavier Mbuyamba,271658,Xavier Mbuyamba,FC Volendam,Eredivisie,2001-12-31,24,CB,70,195,85,Right,3,2,62,71,59,38,65,70,83,71,66,76
1109477,Mark McGuinness,248405,Mark McGuinness,Sheffield Utd,EFL Championship,2001-01-05,25,CB,70,194,70,Right,3,2,51,53,50,49,63,69,87,77,72,79
1136396,Daryl Dike,255043,Daryl Dike,West Brom,EFL Championship,2000-06-03,26,ST,70,188,100,Right,4,2,58,70,53,46,67,60,95,86,57,78
1273707,Nasser Djiga,263157,Nasser Djiga,Rangers,Scottish Prem,2002-11-15,23,CB,70,192,80,Right,2,2,66,67,57,51,68,62,76,77,78,73
919848,Gustaf Lagerbielke,264191,Gustaf Lagerbielke,SC Braga,Liga Portugal,2000-04-10,26,CB,70,193,83,Right,3,2,40,59,44,38,67,64,82,75,68,74
913560,Donatien Gomis,271050,Donatien Gomis,En Avant Guingamp,Ligue 2 BKT,1994-11-07,31,CB,70,188,85,Right,3,2,63,75,36,43,50,74,84,84,60,77
792308,Pablo Vázquez,236573,Pablo Vázquez,R. Sporting,LALIGA HYPERMOTION,1994-10-07,31,CB,70,189,83,Right,3,2,65,68,33,49,68,40,82,79,73,70
808148,Aleksandar Vukotic,243628,Aleksandar Vukotić,SV Darmstadt 98,Bundesliga 2,1995-07-22,30,CB,70,201,95,Left,3,2,37,66,32,30,59,61,95,74,77,82
844954,Luca Ravanelli,245091,Luca Ravanelli,Monza,Serie BKT,1997-01-06,29,CB,70,187,75,Right,3,2,52,67,47,62,70,53,73,71,72,68
1186015,Albian Hajdari,259074,Albian Hajdari,TSG Hoffenheim,Bundesliga,2003-05-18,23,CB,70,189,80,Left,3,2,62,58,51,50,63,71,82,77,77,78
265588,Toni Leistner,204776,Toni Leistner,Hertha BSC,Bundesliga 2,1990-08-19,35,CB,70,190,87,Right,3,2,40,49,37,50,65,61,87,76,77,78
704664,Adil Demirbag,258777,Adil Demirbağ,Konyaspor,Trendyol Süper Lig,1997-12-10,28,CB,70,185,78,Right,3,2,58,51,52,61,68,65,73,72,71,71
632305,Francisco Sierralta,228681,Francisco Sierralta,AJ Auxerre,Ligue 1 McDonald's,1997-05-06,29,CB,70,190,83,Right,3,2,49,51,48,33,68,50,84,74,77,74
664562,Gerrit Nauber,192559,Gerrit Nauber,Go Ahead Eagles,Eredivisie,1992-04-13,34,CB,70,185,73,Right,3,2,36,64,58,61,64,61,83,78,74,75
1250485,Tarik Muharemovic,262027,Tarik Muharemović,Sassuolo,Serie A Enilive,2003-02-28,23,CB,70,187,76,Left,3,2,54,63,53,60,70,65,65,66,73,67
1188577,João Goulart,73163,João Goulart,Casa Pia AC,Liga Portugal,2000-01-27,26,CB,70,191,88,Right,2,2,52,55,52,34,61,71,88,77,75,81
1117306,Botond Balogh,258708,Botond Balogh,Kocaelispor,Trendyol Süper Lig,2002-06-06,24,CB,70,189,77,Right,3,2,45,54,43,51,69,61,72,72,63,67
528440,Filippo Romagna,226108,Filippo Romagna,Sassuolo,Serie A Enilive,1997-05-26,29,CB,70,186,75,Right,3,2,44,44,63,60,70,53,68,63,72,65
726959,Petko Hristov,239998,Petko Hristov,Spezia,Serie BKT,1999-03-01,27,CB,70,191,85,Right,3,2,52,33,35,34,67,58,81,75,76,74
1157634,Stefan Mitrovic,209547,Stefan Mitrović,KAA Gent,1A Pro League,1990-05-22,36,CB,70,189,84,Right,4,2,33,32,32,33,66,68,86,71,78,79
185008,Danny Batth,195037,Danny Batth,Derby County,EFL Championship,1990-09-21,35,CB,70,191,90,Right,2,2,32,35,31,32,64,60,91,75,81,80
1179319,Marko Bulat,261143,Marko Bulat,Raków,PKO BP Ekstraklasa,2001-09-26,24,CM,69,179,68,Right,3,3,78,84,78,72,65,78,62,74,67,68
1521234,Diogo Travassos,279769,Diogo Travassos,Moreirense FC,Liga Portugal,2004-03-31,22,RB,69,175,65,Right,5,3,88,84,78,80,62,74,67,74,75,71
614574,Juninho Bacuna,226677,Juninho Bacuna,Gaziantep,Trendyol Süper Lig,1997-08-07,28,CDM,69,178,74,Right,4,4,75,71,73,71,66,72,74,77,84,76
761834,Oliver Rathbone,235496,Oliver Rathbone,Wrexham,EFL Championship,1996-10-10,29,CM,69,176,76,Right,3,3,81,82,83,85,68,89,66,65,86,76
818162,Jacopo Segre,244836,Jacopo Segre,Palermo,Serie BKT,1997-02-17,29,CM,69,185,75,Right,3,3,74,73,68,71,68,91,73,88,70,78
363345,Brad Potts,206653,Brad Potts,Preston,EFL Championship,1994-07-03,31,RB,69,188,81,Right,2,3,66,74,62,65,68,88,76,73,72,78
1316930,Jordan Bos,260521,Jordan Bos,Feyenoord,Eredivisie,2002-10-29,23,LB,69,180,70,Left,3,3,83,90,78,84,66,84,81,84,68,79
879064,Simone Santoro,242411,Simone Santoro,Modena,Serie BKT,1999-09-20,26,CM,69,181,74,Right,4,3,77,83,79,70,68,81,61,74,68,68
689987,Jakub Piotrowski,229973,Jakub Piotrowski,Udinese,Serie A Enilive,1997-10-04,28,CM,69,188,79,Right,4,3,66,72,66,59,66,70,78,76,73,75
902675,Joshua Kitolano,242531,Joshua Kitolano,Sparta Rotterdam,Eredivisie,2001-08-03,24,CM,69,170,71,Right,3,3,85,72,84,83,67,86,70,79,70,74
1060654,Festy Ebosele,263571,Festy Ebosele,Başakşehir,Trendyol Süper Lig,2002-08-02,23,RM,69,180,64,Right,3,2,89,88,83,79,64,78,73,80,70,74
982599,Adam Randell,251306,Adam Randell,Bristol City,EFL Championship,2000-10-01,25,CM,69,175,69,Right,3,2,76,70,81,84,69,81,64,74,74,71
1093264,Cedric Teguia,258536,Cedric Teguia,Moreirense FC,Liga Portugal,2001-10-01,24,RM,69,180,74,Left,3,3,85,82,81,74,60,76,77,84,70,76
559287,Brice Wembangomo,224793,Brice Wembangomo,BK Häcken,Allsvenskan,1996-12-18,29,RB,69,180,75,Right,3,3,90,90,80,81,63,81,72,81,64,73
866417,Paulinho,251847,Paulinho,FC Midtjylland,3F Superliga,1995-01-03,31,LB,69,178,71,Left,3,3,81,80,79,74,65,77,64,76,58,67
942193,Mikael Egill Ellertsson,264436,Mikael Egill Ellertsson,Genoa,Serie A Enilive,2002-03-11,24,CM,69,182,74,Left,3,3,66,72,73,68,62,75,59,61,74,66
824623,Martin Frese,238009,Martin Frese,Hellas Verona,Serie A Enilive,1998-01-04,28,LB,69,179,75,Left,3,3,75,79,75,73,65,66,65,70,61,65
660136,Thomas Ouwejan,229155,Thomas Ouwejan,N.E.C. Nijmegen,Eredivisie,1996-09-30,29,LB,69,183,76,Left,2,3,68,72,71,73,69,73,69,68,61,68
1288115,Fabio Ronaldo,269489,Fábio Ronaldo,Motor Lublin,PKO BP Ekstraklasa,2001-04-28,25,LW,69,178,72,Right,3,3,84,81,82,73,63,71,61,74,45,61
921067,Yohan Demoncy,234799,Yohan Demoncy,Stade de Reims,Ligue 2 BKT,1996-04-07,30,CAM,69,181,75,Right,2,3,65,64,67,70,68,91,76,74,74,79
885870,Connor Metcalfe,240648,Connor Metcalfe,FC St. Pauli,Bundesliga,1999-11-05,26,CM,69,178,70,Left,4,3,75,69,73,76,71,78,75,75,72,75
937066,Bali Mumba,243353,Bali Mumba,Plymouth Argyle,EFL League One,2001-10-08,24,LB,69,163,61,Right,5,3,85,82,87,90,66,75,54,66,61,61
934873,Salvatore Elia,251762,Salvatore Elia,Empoli,Serie BKT,1999-06-30,27,RB,69,183,70,Right,3,3,84,79,73,73,68,81,55,66,61,63
1178319,Louis Patris,261312,Louis Patris,R. Union St.-G.,1A Pro League,2001-06-07,25,RM,69,187,75,Right,3,3,69,79,67,62,67,69,71,74,75,71
280507,Matt Crooks,202693,Matt Crooks,Hull City,EFL Championship,1994-01-20,32,CAM,69,192,80,Right,2,3,54,55,61,47,72,83,84,80,80,83
415004,Gianluca Di Chiara,216799,Gianluca Di Chiara,Catanzaro,Serie BKT,1993-12-26,32,LB,69,186,78,Left,2,3,72,80,65,59,63,72,79,77,62,74
1077905,Ethan Laird,246159,Ethan Laird,Birmingham City,EFL Championship,2001-08-05,24,RB,69,177,66,Right,3,3,87,84,78,70,69,66,71,83,72,71
893399,Jaume Grau,246918,Jaume Grau,AVS Futebol SAD,Liga Portugal,1997-05-05,29,CM,69,182,67,Left,3,2,64,66,62,66,69,80,71,72,73,74
866164,Herbert Bockhorn,252014,Herbert Bockhorn,1. FC Magdeburg,Bundesliga 2,1995-01-31,31,RB,69,177,76,Right,4,3,75,81,75,81,58,77,65,73,60,67
812549,Marius Marin,252313,Marius Marin,Pisa,Serie A Enilive,1998-08-30,27,CM,69,180,75,Right,3,2,76,74,76,74,66,88,61,73,72,71
1021931,Juergen Elitim,257956,Juergen Elitim,Legia Warszawa,PKO BP Ekstraklasa,1998-07-13,27,CM,69,173,72,Left,3,3,78,80,82,83,66,74,56,60,72,64
1300387,Niccolo Pierozzi,270926,Niccolò Pierozzi,Palermo,Serie BKT,2001-09-12,24,RB,69,184,75,Right,3,3,74,72,78,72,62,75,62,67,61,65
1473998,Ilay Camara,278107,Ilay Camara,RSC Anderlecht,1A Pro League,2003-01-18,23,LB,69,174,72,Right,4,2,85,74,77,80,68,78,60,71,73,68
564816,Kenneth Paal,228120,Kenneth Paal,Antalyaspor,Trendyol Süper Lig,1997-06-24,29,LB,69,175,68,Left,3,3,83,79,80,80,65,76,70,76,65,71
657504,Philipp Hercher,229267,Philipp Hercher,1. FC Magdeburg,Bundesliga 2,1996-03-21,30,RM,69,182,81,Right,3,3,74,72,65,71,67,77,72,74,64,72
938542,Maxime Bernauer,243595,Maxime Bernauer,AS Saint-Étienne,Ligue 2 BKT,1998-07-01,28,CB,69,186,77,Right,3,2,69,64,64,59,63,71,80,79,69,76
864770,Pietro Beruatto,245491,Pietro Beruatto,Spezia,Serie BKT,1998-12-21,27,LM,69,185,76,Left,3,3,75,80,71,56,69,80,68,75,61,70
1385154,Marius Wörl,270403,Marius Wörl,Arminia Bielefeld,Bundesliga 2,2004-04-05,22,CM,69,178,74,Right,3,3,75,74,78,76,67,84,59,64,59,66
1417802,Pape Demba Diop,271721,Pape Demba Diop,1. FC Nürnberg,Bundesliga 2,2003-09-04,22,CDM,69,182,70,Right,3,2,78,77,67,69,69,68,64,75,70,67
1342983,Antoine Mille,73085,Antoine Mille,ESTAC Troyes,Ligue 2 BKT,1997-08-14,28,CAM,69,181,71,Left,3,3,74,63,57,63,66,84,64,71,70,71
470301,Joao Novais,229406,João Novais,Rio Ave FC,Liga Portugal,1993-07-10,32,CM,69,183,77,Right,3,4,65,55,64,72,63,64,74,64,59,68
767015,Kane Wilson,235618,Kane Wilson,MK Dons,EFL League Two,2000-03-11,26,RB,69,178,71,Right,4,3,86,84,80,74,64,89,65,73,58,70
789547,Joe Rankin-Costello,238336,Joe Rankin-Costello,Charlton Ath,EFL Championship,1999-07-26,26,RB,69,183,74,Right,4,3,77,71,69,66,69,65,72,75,72,70
552569,Mark Sykes,246847,Mark Sykes,Bristol City,EFL Championship,1997-08-04,28,RM,69,182,74,Right,2,3,75,72,77,71,66,79,64,71,62,68
1055141,Manolo Portanova,259331,Manolo Portanova,Reggiana,Serie BKT,2000-06-02,26,CM,69,183,79,Right,4,2,75,75,71,64,68,77,63,74,57,66
1335102,Ugo Raghouber,74774,Ugo Raghouber,LOSC Lille,Ligue 1 McDonald's,2003-07-13,22,CDM,69,180,68,Left,3,3,69,74,63,62,62,74,67,72,68,69
792754,Morgan Poaty,231307,Morgan Poaty,Lausanne-Sport,Brack Super League,1997-07-15,28,LB,69,177,80,Left,2,3,87,86,86,72,61,90,71,82,65,75
763998,Bakery Jatta,234640,Bakery Jatta,Hamburger SV,Bundesliga,1998-06-06,28,RW,69,184,79,Right,3,3,83,75,67,59,64,75,77,82,62,74
1302813,Martín Fernández,255879,Martín Fernández,Newell's,LPF,2001-05-08,25,CDM,69,183,75,Right,3,3,66,70,66,70,67,72,66,67,71,69
1330035,Rubén Sánchez,262479,Rubén Sánchez,RCD Espanyol,LALIGA EA SPORTS,2001-02-04,25,RB,69,185,73,Right,3,3,81,78,74,65,65,82,64,76,65,69
712132,Mortadha Ben Ouanes,263432,Mortadha Ben Ouanes,Kasımpaşa,Trendyol Süper Lig,1994-07-02,31,LB,69,182,75,Left,3,3,73,72,68,63,63,70,63,70,64,65
1114874,Denso Kasius,267446,Denso Kasius,AZ,Eredivisie,2002-10-06,23,RB,69,185,73,Right,3,3,86,90,78,65,63,74,63,64,74,68
1428426,Arthur Atta,272783,Arthur Atta,Udinese,Serie A Enilive,2003-01-14,23,CM,69,189,77,Right,3,3,70,73,71,63,68,64,70,71,70,69
1343374,Felipe Loyola,71230,Felipe Loyola,Independiente,LPF,2000-11-09,25,CM,69,180,77,Right,3,2,73,72,66,62,73,84,74,71,56,73
699461,Jean-Victor Makengo,230686,Jean-Victor Makengo,FC Lorient,Ligue 1 McDonald's,1998-06-12,28,CM,69,177,75,Left,3,3,64,53,64,71,67,68,66,71,68,67
777103,Berkay Özcan,235717,Berkay Özcan,Karagümrük SK,Trendyol Süper Lig,1998-02-15,28,CM,69,178,72,Right,3,3,72,68,71,75,68,80,69,62,59,69
1178324,Jaouen Hadjam,258230,Jaouen Hadjam,BSC Young Boys,Brack Super League,2003-03-26,23,LB,69,185,83,Left,3,3,77,80,71,65,60,74,74,74,66,72
982361,Taylor Gardner-Hickman,263678,Taylor Gardner-Hickman,Blackburn Rovers,EFL Championship,2001-12-30,24,CM,69,178,72,Right,3,3,70,76,61,68,67,71,59,62,59,62
1180299,Zico Buurmeester,265741,Zico Buurmeester,PEC Zwolle,Eredivisie,2002-06-07,24,CM,69,183,63,Right,3,3,67,63,74,70,68,86,63,68,67,70
1246270,Isaac Price,268630,Isaac Price,West Brom,EFL Championship,2003-09-26,22,CM,69,188,75,Right,3,2,67,66,70,69,64,76,66,67,70,69
103468,Johny Placide,178363,Johny Placide,SC Bastia,Ligue 2 BKT,1988-01-29,38,GK,69,181,84,Right,2,1,53,56,38,38,68,27,70,68,29,72
201689,Nicky Devlin,204033,Nicky Devlin,Aberdeen,Scottish Prem,1993-10-17,32,RB,69,183,73,Right,3,2,77,81,73,67,66,87,74,79,83,79
1030840,John Buckley,242749,John Buckley,Al Kholood,ROSHN Saudi League,1999-10-13,26,CDM,69,173,63,Right,4,3,78,65,80,82,70,75,61,68,65,66
962002,Sam McCallum,246155,Sam McCallum,Sheffield Utd,EFL Championship,2000-09-02,25,LB,69,177,80,Left,4,3,80,78,65,58,66,71,69,76,64,69
814892,Alexander Nollenberger,250947,Alexander Nollenberger,1. FC Magdeburg,Bundesliga 2,1997-06-04,29,LM,69,180,72,Right,3,3,85,89,79,76,57,76,67,73,55,67
1665129,Alonzo Engwanda,262025,Alonzo Engwanda,FC Utrecht,Eredivisie,2003-01-27,23,CDM,69,169,59,Right,3,3,80,76,85,91,66,76,72,74,75,74
150236,Jeroen Zoet,190778,Jeroen Zoet,AZ,Eredivisie,1991-01-06,35,GK,69,188,87,Right,4,1,55,45,54,42,64,40,67,69,18,69
161665,Soner Aydogdu,200713,Soner Aydoğdu,Samsunspor,Trendyol Süper Lig,1991-01-05,35,CM,69,180,72,Left,3,3,66,54,67,71,65,65,62,67,62,63
693591,Emil Bohinen,234894,Emil Bohinen,Venezia,Serie BKT,1999-03-12,27,CM,69,189,81,Left,3,3,62,54,69,73,66,79,68,66,70,71
935623,Evert Linthorst,244725,Evert Linthorst,Go Ahead Eagles,Eredivisie,2000-03-03,26,CDM,69,185,82,Right,3,3,66,66,65,67,68,80,78,77,68,76
1079558,Sam Sanna,252599,Sam Sanna,Laval MFC,Ligue 2 BKT,1999-03-08,27,CM,69,170,65,Right,3,2,76,70,77,82,64,90,46,59,65,61
688449,Andrés Andrade,252873,Andrés Andrade,LASK,Ö. Bundesliga,1998-10-16,27,CB,69,187,78,Left,3,2,73,74,61,59,66,85,78,81,71,79
1109757,Marc Leonard,264139,Marc Leonard,Birmingham City,EFL Championship,2001-12-19,24,CM,69,178,70,Right,3,3,72,70,66,75,67,87,55,62,72,67
1021336,Brandon Aguilera,268719,Brandon Aguilera,Rio Ave FC,Liga Portugal,2003-06-28,23,CM,69,179,73,Left,3,3,69,72,70,79,66,71,68,58,58,66
573744,Nicolas Ratti,223558,Nicolás Ratti,FC Andorra,LALIGA HYPERMOTION,1993-09-18,32,GK,69,179,72,Right,3,1,50,60,45,69,67,44,45,54,21,66
562055,Dominik Reimann,228607,Dominik Reimann,1. FC Magdeburg,Bundesliga 2,1997-06-18,29,GK,69,186,82,Right,3,1,44,46,53,50,60,31,47,51,24,71
680905,Jamiro Monteiro,231150,Jamiro Monteiro,PEC Zwolle,Eredivisie,1993-11-23,32,CAM,69,175,72,Right,4,3,68,75,82,83,69,83,60,62,70,68
887139,Ahmed Kutucu,245762,Ahmed Kutucu,Galatasaray,Trendyol Süper Lig,2000-03-01,26,LM,69,181,76,Right,4,3,79,75,72,68,67,68,71,79,70,70
1145714,Sander Tangvik,257568,Sander Tangvik,Rosenborg BK,Eliteserien,2002-11-29,23,GK,69,193,80,Right,2,1,56,58,49,46,66,26,61,65,23,67
1067806,Dario Spikic,261145,Dario Špikić,Rio Ave FC,Liga Portugal,1999-03-22,27,RW,69,183,79,Right,4,4,81,85,72,65,59,67,64,69,38,60
1256694,Metinho,262062,Metinho,FC Basel 1893,Brack Super League,2003-04-23,23,CDM,69,178,69,Right,2,3,69,70,72,71,62,77,67,72,63,69
1663855,João Simões,75150,João Simões,Sporting CP,Liga Portugal,2007-01-06,19,CM,69,175,71,Left,3,3,70,72,70,70,68,75,64,61,58,65
766935,Clément Michelin,236466,Clément Michelin,R. Racing Club,LALIGA HYPERMOTION,1997-05-11,29,RB,69,179,70,Right,3,3,70,77,73,72,63,79,61,69,68,67
877763,Josh Key,244870,Josh Key,Swansea City,EFL Championship,1999-11-19,26,RB,69,178,69,Right,3,3,85,83,78,75,66,83,70,73,58,71
1185617,Leon Flach,252859,Leon Flach,Jagiellonia,PKO BP Ekstraklasa,2001-02-28,25,CDM,69,178,75,Left,3,2,78,82,76,70,68,65,65,69,65,65
1116736,Gaspar Campos,256885,Gaspar Campos,R. Sporting,LALIGA HYPERMOTION,2000-03-27,26,LM,69,175,73,Right,4,3,82,80,84,81,65,83,74,73,58,73
1073496,Matthias Braunöder,258505,Matthias Braunöder,Bari,Serie BKT,2002-03-27,24,CM,69,174,67,Right,3,3,79,74,86,82,72,78,42,53,71,57
965666,Tuomas Ollila,272599,Tuomas Ollila,Paris FC,Ligue 1 McDonald's,2000-04-25,26,LB,69,174,68,Left,2,2,78,80,62,76,64,69,66,78,58,66
953590,Simone Zanon,72916,Simone Zanon,Carrarese Calcio,Serie BKT,2001-08-30,24,RM,69,178,69,Right,3,3,82,81,75,72,68,76,52,56,64,61
737084,Samuel Leach Holm,227882,Samuel Leach Holm,BK Häcken,Allsvenskan,1997-10-09,28,CDM,69,185,75,Right,3,2,63,63,61,61,66,73,67,64,66,68
664607,Luca Vignali,232439,Luca Vignali,Spezia,Serie BKT,1996-01-11,30,RB,69,186,75,Right,3,3,70,80,63,64,65,81,60,69,61,66
803203,Fran Gámez,243756,Fran Gámez,Albacete BP,LALIGA HYPERMOTION,1991-07-27,34,RB,69,174,71,Right,3,3,77,81,71,68,66,83,71,75,65,73
1092731,Joel Chima Fujita,260464,Joel Chima Fujita,FC St. Pauli,Bundesliga,2002-02-16,24,CM,69,175,70,Right,3,2,76,59,73,80,61,72,69,70,70,70
1188665,Rui Modesto,274270,Rui Modesto,Udinese,Serie A Enilive,1999-10-07,26,RM,69,181,72,Right,4,3,84,85,77,74,60,68,55,61,58,59
1206846,Stije Resink,275867,Stije Resink,FC Groningen,Eredivisie,2003-05-28,23,CDM,69,179,74,Right,3,3,66,71,66,68,68,91,63,68,69,71
188557,Jens Toornstra,198006,Jens Toornstra,Sparta Rotterdam,Eredivisie,1989-04-04,37,CAM,69,180,74,Right,3,3,34,52,56,75,73,82,65,50,72,70
716230,Liam Walsh,227995,Liam Walsh,Luton Town,EFL League One,1997-09-15,28,CM,69,168,65,Right,3,3,64,61,90,92,67,68,55,61,86,65
825593,Francis De Vries,237268,Francis de Vries,Auckland FC,A-League,1994-11-28,31,LB,69,188,80,Left,3,2,66,63,55,59,64,86,90,79,63,83
1123949,Eric Bocat,255446,Éric Bocat,Stoke City,EFL Championship,1999-07-16,26,LB,69,182,71,Left,3,2,76,79,69,73,68,76,64,71,61,67
1336754,Nikolas Veratschnig,267862,Nikolas Veratschnig,1. FSV Mainz 05,Bundesliga,2003-01-24,23,RB,69,180,75,Right,3,2,77,87,72,70,65,66,66,77,67,67
1306664,Danilo Veiga,271539,Danilo Veiga,Lecce,Serie A Enilive,2002-09-25,23,RB,69,183,83,Right,3,2,73,72,68,63,64,58,71,77,67,67
436563,Jesse Joronen,199904,Jesse Joronen,Palermo,Serie BKT,1993-03-21,33,GK,69,197,89,Right,3,1,48,45,50,36,66,33,64,65,39,69
640292,Vincent Marchetti,228774,Vincent Marchetti,Paris FC,Ligue 1 McDonald's,1997-07-04,28,CM,69,178,71,Left,3,3,64,59,76,68,70,77,70,70,68,71
309410,Gökhan Akkan,229637,Gökhan Akkan,Gençlerbirliği,Trendyol Süper Lig,1995-01-01,31,GK,69,188,80,Right,2,1,48,48,49,59,63,35,69,57,20,69
827247,Harry Pickering,235770,Harry Pickering,Blackburn Rovers,EFL Championship,1998-12-29,27,LB,69,183,78,Left,2,2,74,73,72,69,65,81,71,73,61,72
948371,Oskar Repka,243870,Oskar Repka,Raków,PKO BP Ekstraklasa,1999-01-03,27,CM,69,190,88,Right,2,2,54,55,65,63,69,89,83,75,69,81
