fotmob_id,nom_fotmob,ea_id,nom_ea,equipe_ea,championnat,naissance,age,poste,note,taille_cm,poids_kg,pied_fort,mauvais_pied,gestes,acceleration,vitesse_pointe,agilite,equilibre,reactions,endurance,force,detente,agressivite,note_physique
629562,Baris Atik,233520,Barış Atik,1. FC Magdeburg,Bundesliga 2,1995-01-09,31,LW,72,169,73,Right,4,4,80,67,92,88,62,85,44,55,57,57
450742,Bartlomiej Dragowski,215502,Bartłomiej Drągowski,Panathinaikos,Hellas Liga,1997-08-19,28,GK,76,191,74,Right,3,1,40,45,33,54,73,34,56,59,19,73
1132121,Bartlomiej Wdowik,255760,Bartłomiej Wdowik,Jagiellonia,PKO BP Ekstraklasa,2000-09-25,25,LB,69,184,72,Left,2,2,77,62,64,69,66,75,62,69,58,65
1081241,Benjamin Chrisene,256556,Ben Chrisene,Norwich,EFL Championship,2004-01-12,22,LB,66,183,80,Left,3,3,71,73,67,65,63,70,62,65,56,63
1257745,Benjamin Old,262289,Ben Old,AS Saint-Étienne,Ligue 2 BKT,2002-08-13,23,LW,68,173,73,Left,2,3,83,82,86,85,64,75,65,64,75,69
765715,Benjamin Woodburn,236248,Ben Woodburn,Salford City,EFL League Two,1999-10-15,26,CAM,63,174,72,Right,4,3,77,66,80,84,60,71,45,48,50,53
1268012,Benony Andrésson,76016,Benoný Breki Andrésson,Stockport,EFL League One,2005-10-03,20,ST,61,180,72,Right,3,2,66,69,66,62,60,54,60,65,42,55
759811,Bradley Collins,225543,Brad Collins,Burton Albion,EFL League One,1997-02-18,29,GK,66,184,69,Right,3,1,41,45,45,58,59,25,51,56,20,66
956166,Brendan Sarpong-Wiredu,246723,Brendan Wiredu,Plymouth Argyle,EFL League One,1999-11-07,26,CB,65,191,86,Right,3,2,80,79,73,70,61,73,78,83,70,75
1069934,Bryan Solhaug Fiabema,251884,Bryan Fiabema,Lech Poznań,PKO BP Ekstraklasa,2003-02-16,23,ST,62,182,82,Right,4,3,84,89,73,76,58,53,66,72,46,59
1669636,Carlos Guirao,74545,Guirao,CD Leganés,LALIGA HYPERMOTION,2003-04-27,23,CM,63,175,68,Right,3,2,60,55,56,75,65,57,61,66,65,61
674841,Cedric Gondo,230940,Cedric Diomandè Gondo,Reggiana,Serie BKT,1996-11-25,29,ST,68,187,75,Right,3,2,76,66,56,54,58,65,70,78,54,66
1229058,Charlie Patino,260144,Patiño,RC Deportivo,LALIGA HYPERMOTION,2003-10-17,22,CM,66,182,71,Left,3,2,69,62,76,60,58,79,52,61,68,62
352866,Cheyenne Dunkley,226102,Chey Dunkley,Chesterfield,EFL League Two,1992-02-13,34,CB,64,188,85,Right,3,2,50,48,49,49,62,67,86,67,66,76
956937,Christian Sánchez,245601,Christian Joel Sánchez,R. Sporting,LALIGA HYPERMOTION,1999-07-09,26,GK,66,193,88,Left,3,1,42,36,45,34,64,27,73,66,26,64
782361,Christopher Antwi-Adjej,239073,Christopher Antwi-Adjei,FC Schalke 04,Bundesliga 2,1994-02-07,32,LM,69,173,71,Right,3,3,87,76,89,90,69,66,53,58,35,53
866723,Claudy M'Buyi,79428,Claudy Mbuyi,SK Rapid,Ö. Bundesliga,1999-06-03,27,ST,65,184,74,Right,2,3,84,83,74,65,56,57,62,77,58,61
867841,Connor Lemonheigh-Evans,222714,Connor Evans,MK Dons,EFL League Two,1997-01-24,29,CM,62,179,73,Right,3,3,72,75,74,73,61,72,60,65,55,62
1813628,Daniel Albuera,277684,Dani Requena,Córdoba CF,LALIGA HYPERMOTION,2004-04-12,22,CM,64,186,76,Right,3,3,68,68,62,59,60,59,65,67,60,63
850006,Daniel Escriche,240922,Dani Escriche,Albacete BP,LALIGA HYPERMOTION,1998-03-24,28,ST,66,178,75,Right,3,3,73,68,73,71,64,67,68,76,62,67
932181,Daniel Grant,243163,Danny Grant,Shamrock Rovers,SSE Airtricity PD,1999-12-23,26,LM,61,178,70,Right,2,3,76,77,75,69,57,67,47,55,45,52
1447955,Daniel Gudjohnsen,275062,Daníel Guðjohnsen,Malmö FF,Allsvenskan,2006-03-01,20,ST,63,188,78,Right,3,2,65,72,71,52,57,66,72,73,50,66
827248,Daniel Happe,238179,Dan Happe,Leyton Orient,EFL League One,1998-09-28,27,CB,65,195,85,Left,3,2,55,54,40,44,60,78,87,77,65,80
1132342,Daniel Imray,73615,Danny Imray,Blackpool,EFL League One,2003-07-27,22,RB,63,178,66,Right,2,2,83,74,81,84,60,89,57,71,76,70
820174,Daniel Mândroiu,240978,Danny Mândroiu,Shamrock Rovers,SSE Airtricity PD,1998-10-20,27,LW,63,180,73,Right,4,4,66,61,64,67,60,63,62,62,58,61
1789403,Daniel Vost,241646,Daniel Butterworth,Swindon Town,EFL League Two,1999-09-14,26,CAM,61,183,77,Right,3,3,85,82,75,75,61,61,57,68,60,59
1100273,Diego Collado,269637,Collado,Cultural Leonesa,LALIGA HYPERMOTION,2001-01-09,25,ST,65,183,71,Right,4,3,60,65,66,62,59,67,58,65,31,55
1403389,Diego Hormigo,275622,Hormigo,Granada CF,LALIGA HYPERMOTION,2003-04-16,23,LB,64,182,75,Left,3,3,62,58,49,61,63,59,56,61,50,56
829101,Edward McGinty,237927,Ed McGinty,Shamrock Rovers,SSE Airtricity PD,1999-08-05,26,GK,64,194,83,Left,2,1,55,55,44,52,60,39,58,61,24,62
1344543,Efe Sarikaya,269187,Efe Sarıkaya,Grenoble Foot 38,Ligue 2 BKT,2005-11-30,20,CB,60,185,74,Left,2,2,65,78,53,55,53,74,77,73,64,73
1088860,Eggert Aron Gudmundsson,70843,Eggert Aron Guðmundsson,SK Brann,Eliteserien,2004-02-08,22,CAM,63,175,73,Right,3,3,64,66,79,73,63,73,60,57,60,63
841966,Elías Ólafsson,246704,Elías Rafn Ólafsson,FC Midtjylland,3F Superliga,2000-03-11,26,GK,70,201,85,Right,3,1,33,33,39,32,56,44,75,69,44,71
526450,Emmanuel Quartsin Gyasi,220491,Emmanuel Gyasi,Palermo,Serie BKT,1994-01-11,32,RM,74,181,70,Right,3,3,81,78,75,73,76,84,65,71,57,68
722830,Eneko Jauregi,242333,Jauregi,Málaga CF,LALIGA HYPERMOTION,1996-07-13,29,ST,68,184,81,Right,3,2,59,64,57,57,61,32,83,82,65,67
1231073,Enol Rodriguez,73561,Guruzeta,SD Eibar,LALIGA HYPERMOTION,2000-04-03,26,RM,68,185,78,Right,3,3,73,71,59,66,65,65,65,64,32,58
917294,Enric Franquesa,252146,Franquesa,CD Leganés,LALIGA HYPERMOTION,1997-02-26,29,LB,72,175,71,Left,2,2,78,72,75,78,68,80,60,68,62,66
1616868,Enzo Tacafred,212735,Enzo Basilio,AS Nancy Lorraine,Ligue 2 BKT,1994-10-03,31,GK,71,187,75,Right,3,1,44,49,30,65,67,26,58,61,21,70
1081707,Erencan Yardimci,252846,Erencan Yardımcı,Braunschweig,Bundesliga 2,2002-02-04,24,ST,68,188,78,Right,3,2,71,74,70,59,69,72,76,81,55,71
1232793,Fernando Medrano,264347,Medrano,CD Mirandés,LALIGA HYPERMOTION,2000-03-26,26,LB,66,172,64,Left,2,2,81,83,72,84,58,79,45,64,50,55
178538,Filip Djuricic,193881,Filip Đuričić,Panathinaikos,Hellas Liga,1992-01-30,34,CAM,75,181,74,Right,4,4,73,70,77,78,72,56,67,66,45,60
287337,Filip Helander,75450,Filip Öhman,BK Häcken,Allsvenskan,2008-01-26,18,RB,60,173,70,Right,3,2,66,75,60,69,54,58,59,59,55,58
502931,Filip Jagiello,220912,Filip Jagiełło,Lech Poznań,PKO BP Ekstraklasa,1997-08-08,28,CM,67,180,70,Right,2,3,71,71,73,68,62,72,61,69,55,63
951738,Francisco Montero,244938,Montero,Málaga CF,LALIGA HYPERMOTION,1999-01-14,27,CB,70,185,80,Left,3,2,66,68,59,67,64,59,75,75,76,71
630228,Fredrik André Bjørkan,233800,Fredrik Bjørkan,FK Bodø/Glimt,Eliteserien,1998-08-21,27,LB,74,180,73,Left,3,3,81,81,76,76,70,91,70,78,65,75
601990,Fredrik Pallesen Knudsen,238263,Fredrik Knudsen,SK Brann,Eliteserien,1996-08-30,29,CB,70,190,83,Right,3,2,36,38,36,46,68,72,85,71,75,79
1669642,Gady Beyuku,73767,Gady-Pierre Beyuku,Modena,Serie BKT,2005-11-23,20,RB,62,185,75,Right,3,2,75,75,78,64,51,64,63,74,67,65
1613657,Georgios Katris,79804,Georgios Kyriopoulos,Panathinaikos,Hellas Liga,2004-08-24,21,RW,65,179,71,Left,2,3,73,73,70,70,62,65,57,55,39,55
930627,Gerard Garner,258589,Ged Garner,Newport County,EFL League Two,1998-11-02,27,ST,60,183,73,Left,2,2,70,70,66,73,56,67,75,72,41,66
832736,Gian-Luca Itter,237024,Luca Itter,Fürth,Bundesliga 2,1999-01-05,27,CB,69,183,74,Left,2,3,80,68,66,67,66,75,70,79,61,70
617220,Gonzalo Melero,227508,Melero,CD Leganés,LALIGA HYPERMOTION,1994-01-02,32,CM,73,183,77,Right,3,3,50,51,59,63,71,69,81,78,68,75
1026781,Gue-Sung Cho,247686,Cho Gue Sung,FC Midtjylland,3F Superliga,1998-01-25,28,ST,70,188,82,Right,5,3,73,77,76,56,70,76,80,82,68,77
1383059,Gísli Thórdarson,76294,Gísli Þórðarson,Lech Poznań,PKO BP Ekstraklasa,2004-09-12,21,CDM,64,191,80,Right,3,2,70,71,64,44,62,67,58,54,71,63
1220748,Haitam Abaida,260344,Haitam Abaida El Achhab,Málaga CF,LALIGA HYPERMOTION,2002-06-01,24,RM,63,172,70,Left,3,3,83,80,80,81,51,37,34,46,67,42
1232253,Han-Beom Lee,261062,Lee Han Beom,FC Midtjylland,3F Superliga,2002-06-17,24,CB,69,190,84,Right,3,2,53,56,49,63,62,58,78,74,67,71
1669415,Hodei Alutiz,73974,Hodei,CD Mirandés,LALIGA HYPERMOTION,2003-04-26,23,RB,56,178,68,Right,2,2,66,62,52,57,50,54,60,64,58,58
1441822,Hodei Arrillaga,71912,Hodei,SD Eibar,LALIGA HYPERMOTION,2004-05-21,22,LB,67,175,65,Left,2,2,70,77,62,79,62,66,62,66,70,65
1232560,Hyun-Jun Yang,260397,Yang Hyun Jun,Celtic,Scottish Prem,2002-05-25,24,RW,71,176,69,Right,4,4,80,83,87,79,73,77,63,73,74,69
1111061,Imanol Garcia de Albeniz,263006,Imanol,FC Andorra,LALIGA HYPERMOTION,2000-06-08,26,LB,70,177,69,Left,2,2,66,67,68,78,63,71,41,56,64,54
707124,Inigo Zubiri,276866,Iñigo Piña,SD Huesca,LALIGA HYPERMOTION,1994-10-30,31,CB,67,188,80,Right,4,2,57,67,37,61,62,62,66,68,67,65
1067263,Irakli Azarovi,278075,Irakli Azarov,Shakhtar Donetsk,Ukrayina Liha,2002-02-21,24,LB,70,179,56,Left,2,3,79,77,76,69,66,71,52,64,48,57
1646394,Jacob Borgnis,236650,Jacob Brown,Luton Town,EFL League One,1998-04-10,28,ST,69,184,72,Right,3,3,72,74,73,72,68,79,69,75,64,71
1587610,Jacob Hodl,74115,Jacob Peter Hödl,SK Sturm Graz,Ö. Bundesliga,2007-01-31,19,CM,53,175,70,Left,3,2,58,62,57,75,53,53,47,39,50,49
738046,Jacob Lungi Sørensen,233705,Jacob Sørensen,SK Brann,Eliteserien,1998-03-03,28,CDM,69,184,77,Right,4,2,61,65,73,66,65,75,71,72,61,70
1089645,Jaden Philogene-Bidace,261336,Jaden Philogene,Ipswich,EFL Championship,2002-02-08,24,LM,75,179,67,Right,5,4,80,84,84,71,69,71,59,62,45,59
573748,Jaime Mata,223578,Mata,UD Las Palmas,LALIGA HYPERMOTION,1988-10-24,37,ST,65,186,80,Right,3,3,49,40,54,34,70,51,72,69,74,67
1660227,Jakub Zewlakow,74399,Jakub Żewłakow,Legia Warszawa,PKO BP Ekstraklasa,2006-12-02,19,LM,56,182,75,Right,3,3,64,66,62,62,43,47,44,38,41,44
710328,Jannes-Kilian Horn,231874,Jannes Horn,SK Rapid,Ö. Bundesliga,1997-02-06,29,LB,69,186,79,Left,3,2,76,69,65,63,66,72,74,80,67,72
287255,Jefte Betancor,206031,Jefté,Albacete BP,LALIGA HYPERMOTION,1993-07-06,32,ST,71,186,79,Right,3,3,69,72,71,69,67,72,74,80,68,73
1088754,Jesus Owono,265405,Owono,FC Andorra,LALIGA HYPERMOTION,2001-03-01,25,GK,67,181,75,Right,3,1,24,33,37,48,62,22,50,47,21,63
1341538,Ji-Soo Kim,267844,Kim Ji Soo,Kaiserslautern,Bundesliga 2,2004-12-24,21,CB,64,192,83,Right,4,2,43,58,38,41,60,55,79,69,62,69
1107283,Ji-Sung Eom,260492,Eom Ji Sung,Swansea City,EFL Championship,2002-05-09,24,LM,71,178,70,Right,3,3,82,87,89,78,70,79,60,61,59,65
922539,Jin-Woo Jeon,242004,Jeon Jin Woo,Jeonbuk Hyundai,K League 1,1999-09-09,26,RW,72,181,69,Right,4,3,87,90,87,75,72,65,65,67,39,60
1662432,Jiri Panos,74627,Jiří Maxim Panoš,Viktoria Plzeň,Česká Liga,2007-11-15,18,CAM,63,178,71,Left,3,3,74,71,72,72,57,58,45,44,41,47
1057432,Johan Gomez,263153,Johan Arath Gómez,Braunschweig,Bundesliga 2,2001-07-23,24,CAM,66,178,75,Right,4,3,84,75,81,78,65,85,66,76,47,67
1400984,John McGovern,237926,John Mahon,Sligo Rovers,SSE Airtricity PD,1999-11-26,26,CB,58,186,84,Right,3,2,49,53,41,52,50,62,71,64,65,67
1336887,John McKiernan,266709,JJ McKiernan,Burton Albion,EFL League One,2002-01-18,24,CAM,62,184,74,Right,2,3,73,77,77,72,58,68,63,67,59,64
610519,Jokin Ezkieta,225395,Ezkieta,R. Racing Club,LALIGA HYPERMOTION,1996-08-17,29,GK,72,193,80,Right,3,1,41,49,42,41,72,38,66,64,25,69
1299596,Jokin Gabilondo,265437,Gabilondo,Málaga CF,LALIGA HYPERMOTION,1999-04-09,27,RB,67,178,71,Right,3,2,77,79,80,69,58,71,58,69,67,64
1287788,Jon Magunazelaia,264665,Magunazelaia,SD Eibar,LALIGA HYPERMOTION,2001-07-13,24,CAM,64,180,75,Right,3,3,75,73,70,81,55,58,54,65,60,57
873236,Jon Thorsteinsson,241474,Jón Dagur Þorsteinsson,Hertha BSC,Bundesliga 2,1998-11-26,27,LM,69,177,66,Right,4,3,77,80,80,76,65,75,67,61,72,70
1432344,Jonas Adjei Adjetey,276634,Jonas Adjetey,FC Basel 1893,Brack Super League,2003-12-13,22,CB,70,188,82,Right,4,2,72,69,69,69,70,74,73,78,59,71
1174734,Jonas Thomas Kersken,257914,Jonas Kersken,Arminia Bielefeld,Bundesliga 2,2000-09-01,25,GK,67,190,88,Right,3,1,34,35,34,25,65,25,68,59,25,70
1378854,Jonas Torrissen Therkelsen,271993,Jonas Therkelsen,Holstein Kiel,Bundesliga 2,2003-05-05,23,CAM,66,184,82,Right,3,4,81,81,81,72,62,68,63,71,59,64
1171023,Jonathan Gomez,266118,Jonathan Germán Gómez,Albacete BP,LALIGA HYPERMOTION,2003-09-01,22,LB,64,178,71,Left,3,2,73,75,76,70,58,65,48,60,56,54
791835,Jonathan Lunney,236379,JJ Lunney,Shelbourne,SSE Airtricity PD,1998-02-02,28,CM,60,175,70,Left,3,2,62,52,66,68,58,73,65,62,64,67
1096390,Jonathan Russell,242436,Jon Russell,Barnsley,EFL League One,2000-10-09,25,CM,65,194,81,Right,3,2,48,51,34,42,65,71,82,72,69,76
213482,Jorge Pulido,200519,Pulido,SD Huesca,LALIGA HYPERMOTION,1991-04-08,35,CB,72,186,72,Right,3,2,50,33,58,39,69,79,83,78,78,81
500932,Joris Kayembe Ditu,222875,Joris Kayembe,KRC Genk,1A Pro League,1994-08-08,31,LB,74,180,73,Left,4,3,76,82,72,69,71,80,73,78,68,74
1390045,Joseph Nduquidi,271014,Joseph N'Duquidi,Amiens SC,Ligue 2 BKT,2004-10-31,21,CDM,63,187,74,Right,3,2,64,68,67,60,59,63,64,67,64,64
1477502,Josh Laqeretabua,72909,Josh Edwards,Charlton Ath,EFL Championship,2000-05-27,26,LB,65,176,68,Left,3,2,75,72,68,75,63,75,66,72,67,69
969252,Joshua Griffiths,252773,Josh Griffiths,West Brom,EFL Championship,2001-09-05,24,GK,65,198,87,Right,3,1,26,35,37,49,61,21,63,55,20,63
1068590,Joshua Honohan,252754,Josh Honohan,Shamrock Rovers,SSE Airtricity PD,2001-03-28,25,CB,63,178,68,Right,3,2,70,69,52,66,56,68,72,75,70,71
783699,José Antonio Caro,234779,Caro,UD Las Palmas,LALIGA HYPERMOTION,1994-05-03,32,GK,70,184,83,Right,3,1,38,39,45,30,71,41,76,69,22,72
659203,José Carlos Lazo,229631,Lazo,Albacete BP,LALIGA HYPERMOTION,1996-02-16,30,LM,68,180,69,Right,5,3,76,75,79,72,65,56,57,57,42,54
1187691,Joël Monteiro,258924,Joël Almada Monteiro,BSC Young Boys,Brack Super League,1999-08-05,26,LM,73,191,81,Right,3,3,80,82,71,67,69,77,83,90,65,78
1225417,Juan Carlos Arana,269639,Arana,R. Racing Club,LALIGA HYPERMOTION,2000-02-08,26,ST,70,182,73,Right,3,3,68,74,77,73,65,67,68,73,45,63
1610383,Juan Guevara,74050,Juan José Guevara,SC Bastia,Ligue 2 BKT,2001-06-26,25,CB,63,180,72,Right,2,2,58,65,54,63,58,54,73,71,60,66
1413145,Juan Sebastián,72556,Sebastián Kóša,Real Zaragoza,LALIGA HYPERMOTION,2003-09-13,22,CB,65,191,78,Right,3,2,64,67,59,72,54,71,77,88,47,70
1526611,Juanma Herzog,278403,Herzog,UD Las Palmas,LALIGA HYPERMOTION,2004-05-13,22,CB,71,186,85,Right,3,2,70,72,64,47,69,65,79,86,72,74
1098594,Julen Lobete,255398,Lobete,Málaga CF,LALIGA HYPERMOTION,2000-09-18,25,ST,67,180,72,Right,4,3,74,68,71,80,67,64,61,72,44,59
571454,Julian Illanes Minucci,244576,Julián Illanes,Carrarese Calcio,Serie BKT,1997-03-10,29,CB,68,188,79,Right,3,2,65,65,64,57,65,68,65,71,64,66
1386482,Jun-Ho Bae,266774,Bae Jun Ho,Stoke City,EFL Championship,2003-08-21,22,LM,71,178,70,Right,4,3,75,74,80,82,69,72,48,51,54,55
1081240,Junior Quitirna,252970,Armando Quitirna,Wycombe,EFL League One,2000-04-25,26,RM,64,170,70,Left,4,4,71,73,90,90,61,65,38,47,48,47
766160,Kady Malinowski,236420,Kady,Qarabağ FK,Liga Azerbaijan,1996-05-02,30,CAM,70,173,68,Left,2,3,73,74,72,76,69,63,71,73,60,67
934960,Kasper Waarts Høgh,243203,Kasper Høgh,FK Bodø/Glimt,Eliteserien,2000-12-06,25,ST,69,186,77,Right,3,2,76,79,75,72,68,70,78,83,68,74
1213117,Kevin Medina,264176,Kevin,Córdoba CF,LALIGA HYPERMOTION,2001-02-26,25,LW,68,173,69,Right,5,3,82,80,85,86,68,55,37,47,54,45
1089762,Kgaogelo Chauke,260927,Kegs Chauke,Burton Albion,EFL League One,2003-01-08,23,CM,61,177,65,Right,3,3,74,69,73,75,61,69,59,63,62,62
1559822,King Manu,278832,King Samuel Manu,Energie Cottbus,3. Liga,2003-11-23,22,CB,62,195,83,Right,2,2,57,66,53,45,54,67,82,76,61,74
1106594,Kiril Fesyun,72917,Kiril Fesiun,Shakhtar Donetsk,Ukrayina Liha,2002-08-07,23,GK,69,191,80,Right,3,1,37,34,30,26,58,28,61,59,27,71
1091973,Koba Koindredi,252025,Koba Leïn Koindredi,FC Basel 1893,Brack Super League,2001-10-27,24,CM,70,184,80,Left,3,3,66,65,75,73,61,65,79,74,50,69
1587901,Kofi Amoako,279490,Kofi Jeremy Amoako,Dynamo Dresden,Bundesliga 2,2005-05-06,21,CDM,64,186,77,Right,3,2,71,71,74,55,62,60,64,69,62,63
1333743,Kouadio Ange Ahoussou,266543,Ange Ahoussou,SK Rapid,Ö. Bundesliga,2003-12-22,22,CB,66,194,79,Left,3,2,60,62,56,54,59,66,77,76,63,71
670029,Lander Olaetxea,229765,Olaetxea,SD Eibar,LALIGA HYPERMOTION,1993-04-12,33,CM,71,179,75,Right,3,2,71,64,70,67,71,80,76,75,66,75
639140,Liberto,231125,Liberto Beltrán,SD Huesca,LALIGA HYPERMOTION,1996-12-26,29,LM,68,172,66,Left,3,3,88,86,76,72,58,71,46,60,37,51
1398971,Luca Trslic,78523,Luka Trslic,FC Schweinfurt 05,3. Liga,2001-05-08,25,CB,61,190,80,Right,2,2,56,65,49,48,57,55,67,63,54,61
75416,Lucas Akins,76261,Lucas Barnes,Harrogate Town,EFL League Two,2007-05-17,19,CM,50,180,75,Right,3,2,67,68,62,65,49,60,57,53,41,54
1526773,Lucas Mincarelli Davin,278262,Lucas Mincarelli,Montpellier,Ligue 2 BKT,2004-01-05,22,LB,71,180,65,Left,3,2,73,68,76,70,69,66,48,61,69,57
962113,Lukasz Poreba,246301,Łukasz Poręba,SV Elversberg,Bundesliga 2,2000-03-13,26,CM,68,179,76,Right,3,2,68,66,72,75,71,69,72,71,60,69
659018,Mads Bech,234472,Mads Bech Sørensen,FC Midtjylland,3F Superliga,1999-01-07,27,CB,73,193,92,Left,3,2,42,63,47,35,73,73,85,75,72,79
962022,Malachi Fagan-Walcott,70444,Malachi Jones,New York City FC,MLS,2003-09-23,22,LW,57,178,68,Left,3,2,76,77,71,70,41,39,51,52,32,44
1602352,Malick Junior Yalcouyé,70841,Malick Yalcouyé,Swansea City,EFL Championship,2005-11-18,20,RM,71,169,69,Right,2,3,84,82,81,90,69,92,57,72,68,69
1520220,Malte Wengerowski,79320,Malte Brüning,Rot-Weiss Essen,3. Liga,2004-03-18,22,GK,59,192,85,Right,2,1,23,30,25,28,57,27,67,54,18,59
985327,Manuel Sanchez,254507,Manu Nieto,FC Andorra,LALIGA HYPERMOTION,1998-03-29,28,ST,65,182,72,Right,3,3,65,63,64,65,64,58,56,67,44,55
268282,Manuel Trigueros,206545,Manu Trigueros,Granada CF,LALIGA HYPERMOTION,1991-10-17,34,CM,71,178,75,Right,4,3,44,43,65,67,68,62,56,58,60,58
1323982,Marcos Cuenca,278530,Cuenca,Real Zaragoza,LALIGA HYPERMOTION,2002-11-07,23,LM,64,184,78,Right,3,3,76,70,69,62,50,68,66,78,41,62
1395746,Marcos Luna,270415,Luna,UD Almería,LALIGA HYPERMOTION,2003-04-05,23,RB,70,180,80,Right,3,2,70,74,61,73,61,82,84,80,67,80
110148,Marko Arnautovic,239708,Marko Raguž,FK Austria Wien,Ö. Bundesliga,1998-06-10,28,ST,64,192,80,Right,3,3,52,55,73,55,56,34,73,69,53,59
275328,Martin Kobylanski,265425,Martin Moormann,Blau-Weiss Linz,Ö. Bundesliga,2001-04-30,25,CB,66,185,82,Left,3,2,61,69,51,60,64,70,78,76,69,74
813711,Matias Antonini Lui,236889,Matias Antonini,Catanzaro,Serie BKT,1998-04-09,28,CB,65,191,80,Right,3,2,61,62,64,63,60,69,72,74,61,69
1206281,Matthew Healy,273573,Matt Healy,Shamrock Rovers,SSE Airtricity PD,2002-04-12,24,CDM,62,186,76,Right,2,2,60,52,51,49,58,74,66,58,54,65
173408,Matthew James,186139,Matty James,Wrexham,EFL Championship,1991-07-22,34,CDM,68,181,86,Right,3,3,52,49,56,59,66,63,72,68,68,69
302785,Matthew Pearson,208014,Matty Pearson,Doncaster,EFL League One,1993-08-03,32,CB,66,190,78,Right,3,2,48,53,47,54,63,73,81,73,70,76
127133,Matthew Phillips,188166,Matt Phillips,Oxford United,EFL Championship,1991-03-13,35,LM,67,183,75,Right,4,4,67,66,68,66,67,56,75,69,54,66
968936,Matthew Pollock,246695,Mattie Pollock,Watford,EFL Championship,2001-09-28,24,CB,71,190,80,Right,2,2,53,50,45,42,65,70,85,80,69,78
1577815,Matthew Young,279028,Matt Young,Salford City,EFL League Two,2006-11-24,19,GK,59,191,87,Right,2,1,36,41,39,28,54,20,59,54,20,58
1070404,Maurits Kjærgaard,260876,Maurits Kjaergaard,RB Salzburg,Ö. Bundesliga,2003-06-26,23,CM,72,192,77,Left,3,4,71,78,73,62,73,77,79,77,73,77
1874302,Maxime Bisleau,242391,Maxime Pattier,Grenoble Foot 38,Ligue 2 BKT,1996-02-12,30,GK,62,184,77,Right,2,1,34,28,36,54,49,24,48,46,23,62
1140917,Maximilian Grosser,257779,Maximilian Großer,Arminia Bielefeld,Bundesliga 2,2001-07-23,24,CB,66,189,81,Right,3,2,57,62,61,63,64,71,80,74,71,76
753799,Maximilian Krauss,244109,Maximilian Krauß,FC Hansa Rostock,3. Liga,1996-11-24,29,RM,67,170,70,Right,4,3,89,85,90,90,64,82,50,57,37,56
1237634,Mehmet Aydin,261446,Mehmet Can Aydın,Braunschweig,Bundesliga 2,2002-02-09,24,RB,66,179,76,Right,3,3,79,68,79,78,65,72,62,68,78,68
1006676,Memeh Caleb Okoli,261281,Caleb Okoli,Leicester City,EFL Championship,2001-07-13,24,CB,73,191,91,Right,2,2,56,59,54,58,69,66,88,79,69,78
1523321,Merwan Ifnaou,72138,Merwan Ifnaoui,ESTAC Troyes,Ligue 2 BKT,1998-10-22,27,CAM,67,178,63,Left,3,3,77,66,76,75,63,83,41,49,49,54
766622,Michael Johnston,238505,Mikey Johnston,West Brom,EFL Championship,1999-04-19,27,LM,72,178,66,Right,3,4,88,83,91,86,70,65,46,62,27,48
1437855,Michal Gurgul,274830,Michał Gurgul,Lech Poznań,PKO BP Ekstraklasa,2006-01-30,20,LB,68,181,70,Left,3,2,70,74,67,66,62,81,64,68,60,68
488960,Michal Helik,219293,Michał Helik,Oxford United,EFL Championship,1995-09-09,30,CB,70,191,80,Right,3,2,51,63,46,58,67,73,85,80,75,80
1065940,Michal Karbownik,248149,Michał Karbownik,Hertha BSC,Bundesliga 2,2001-03-13,25,LB,70,175,64,Right,4,2,82,83,80,84,67,77,52,67,58,60
1119683,Miguel Atienza,254786,Atienza,Burgos CF,LALIGA HYPERMOTION,1999-05-27,27,CDM,70,186,77,Right,3,3,53,56,59,50,70,70,76,58,64,71
902901,Miguel de la Fuente,240589,Miguel,CD Leganés,LALIGA HYPERMOTION,1999-09-03,26,ST,69,181,86,Right,3,3,68,69,71,69,65,74,82,84,61,76
1358582,Miguel Ángel Brau,72423,Brau,Coventry City,EFL Championship,2001-12-27,24,LB,68,183,76,Left,2,2,71,71,66,64,65,67,57,63,66,62
1609329,Min-Hyeok Yang,71106,Yang Min Hyeok,Portsmouth,EFL Championship,2006-04-16,20,RM,70,171,61,Right,3,3,79,80,84,85,68,75,43,49,52,53
425990,Mirko Ivanic,239410,Mirko Kos,FK Austria Wien,Ö. Bundesliga,1997-04-12,29,GK,65,183,80,Right,3,1,41,40,45,48,62,25,67,61,19,63
867082,Mitchell Clark,240604,Mitch Clark,Port Vale,EFL League One,1999-03-13,27,RB,61,173,69,Right,2,2,71,73,78,81,59,60,59,63,68,61
440531,Mitchell Pinnock,213969,Mitch Pinnock,Bromley FC,EFL League Two,1994-12-12,31,LM,65,185,76,Left,3,3,75,77,66,62,62,79,71,71,45,68
1064272,Mohamed Diomande,255928,Mohammed Diomande,Rangers,Scottish Prem,2001-10-30,24,CDM,74,183,75,Left,5,3,79,74,79,81,75,72,70,77,73,71
819696,Mohamed Mady Camara,237520,Mady Camara,PAOK FC,Hellas Liga,1997-02-28,29,CM,74,182,75,Right,3,4,72,76,73,72,65,81,82,92,85,83
1288294,Monju Momuluh,272660,Thaddäus-Monju Momuluh,Arminia Bielefeld,Bundesliga 2,2002-02-18,24,RM,66,181,82,Right,3,3,83,86,80,65,55,47,55,60,35,49
